agent_id,rep,infection_level,mentioned_ext,mentioned_agr,mentioned_con,mentioned_neu,mentioned_ope,mentioned_infection,mentioned_age
85,1,2.0,0,1,1,1,1,0,0
85,3,2.0,0,0,0,0,0,0,0
87,2,2.0,0,0,0,0,0,0,0
85,2,2.0,0,1,1,0,0,0,0
85,4,2.0,0,0,0,0,0,0,0
86,1,2.0,0,0,1,1,0,1,0
87,0,2.0,0,1,1,1,0,1,0
86,4,2.0,0,0,1,1,0,0,0
86,2,2.0,0,0,1,1,0,1,0
87,1,2.0,0,1,1,1,0,1,0
74,3,2.0,1,0,1,1,0,1,0
87,4,2.0,0,1,1,1,0,1,0
88,4,2.0,1,1,1,1,0,1,0
88,3,2.0,0,0,1,1,0,1,0
88,0,2.0,1,0,1,1,0,1,0
90,1,2.0,1,0,1,1,0,1,0
88,2,2.0,1,1,1,1,0,1,0
90,2,2.0,1,0,1,1,0,1,0
89,0,2.0,1,0,1,0,0,1,0
83,1,2.0,1,1,1,1,1,1,0
90,0,2.0,1,0,1,1,0,1,0
91,1,2.0,0,1,1,1,0,0,0
90,3,2.0,1,0,1,1,0,1,0
87,3,2.0,0,1,1,1,0,0,0
88,1,2.0,1,1,1,1,0,1,0
90,4,2.0,1,1,1,1,0,1,0
83,4,2.0,1,0,1,1,0,0,0
86,3,2.0,0,0,1,1,0,0,0
91,3,2.0,0,1,1,1,0,0,0
91,2,2.0,0,0,0,0,0,0,0
91,4,2.0,0,1,1,1,1,0,0
91,0,2.0,0,1,1,1,0,0,0
93,1,2.0,0,0,1,1,1,0,0
92,0,2.0,0,0,1,1,0,0,0
83,2,2.0,0,1,1,1,0,1,0
92,1,2.0,0,0,1,1,1,0,0
93,0,2.0,0,0,1,1,1,1,0
95,0,2.0,1,1,1,1,0,1,0
92,2,2.0,0,0,1,1,1,0,0
86,0,2.0,0,0,1,1,0,1,0
92,3,2.0,0,0,1,1,0,0,0
93,4,2.0,0,0,1,1,1,1,0
95,1,2.0,1,1,1,1,0,1,0
92,4,2.0,0,0,1,1,0,0,0
89,2,2.0,1,1,0,0,0,0,0
93,3,2.0,0,0,1,1,1,1,0
95,3,2.0,1,1,1,1,0,1,0
95,2,2.0,0,0,0,0,0,1,0
89,4,2.0,1,1,1,0,0,0,0
95,4,2.0,1,1,1,1,0,1,0
96,0,2.0,0,0,1,1,1,0,0
93,2,2.0,0,0,0,0,0,0,0
96,1,2.0,0,0,1,1,1,0,0
96,4,2.0,0,0,1,1,1,0,0
97,1,2.0,0,0,0,0,0,0,0
89,1,2.0,1,1,1,1,0,0,0
94,1,2.0,1,0,1,1,0,1,0
89,3,2.0,1,1,1,1,0,1,0
96,3,2.0,0,0,1,1,1,0,0
97,0,2.0,1,0,1,1,1,0,0
98,2,2.0,0,0,1,1,1,0,0
97,3,2.0,0,0,0,0,0,0,0
98,0,2.0,0,0,0,0,0,0,0
98,3,2.0,0,0,0,0,0,1,0
97,2,2.0,0,1,1,1,1,1,0
83,3,2.0,1,0,1,1,1,0,0
96,2,2.0,0,0,1,1,1,1,0
94,0,2.0,1,1,1,0,0,1,0
94,2,2.0,1,1,1,0,0,1,0
98,4,2.0,0,0,1,0,0,1,0
97,4,2.0,0,0,0,0,0,1,0
99,2,2.0,1,0,1,0,0,1,0
98,1,2.0,1,1,1,1,0,0,0
94,3,2.0,0,1,1,0,0,1,0
99,1,2.0,0,0,1,1,1,0,0
99,0,2.0,0,0,1,1,1,1,0
99,4,2.0,0,0,1,1,0,1,0
94,4,2.0,1,0,1,1,0,1,0
99,3,2.0,0,0,1,1,1,0,0
4,1,2.1,0,0,1,1,0,1,0
2,4,2.1,0,0,0,0,0,0,0
3,3,2.1,1,0,1,1,1,1,0
4,3,2.1,1,0,1,1,0,1,0
4,4,2.1,0,0,1,1,0,1,0
4,2,2.1,1,1,1,1,0,1,0
4,0,2.1,1,0,1,1,0,1,0
2,1,2.1,0,0,0,0,0,0,0
3,1,2.1,1,0,1,1,0,0,0
3,4,2.1,0,0,0,0,0,0,0
3,0,2.1,1,0,1,1,1,0,0
3,2,2.1,1,0,0,0,0,0,0
0,1,2.1,0,0,0,0,0,0,0
1,0,2.1,0,0,1,1,0,0,0
5,2,2.1,0,0,0,0,0,0,0
2,3,2.1,1,0,0,1,0,1,0
0,0,2.1,1,1,1,0,0,1,0
5,0,2.1,0,1,1,1,1,0,0
1,1,2.1,0,0,1,1,1,0,0
5,1,2.1,1,1,1,1,0,1,0
1,4,2.1,0,0,1,1,1,0,0
1,2,2.1,0,0,1,1,1,0,0
5,3,2.1,1,1,1,1,0,0,0
0,2,2.1,1,1,1,0,0,1,0
0,4,2.1,1,1,1,0,0,0,0
0,3,2.1,1,1,1,1,0,0,0
6,0,2.1,1,1,1,0,0,1,0
6,2,2.1,0,0,1,0,0,1,0
2,2,2.1,0,0,0,0,0,0,0
1,3,2.1,0,0,1,1,0,0,0
6,1,2.1,1,0,1,0,0,1,0
8,0,2.1,0,0,1,1,1,1,0
6,4,2.1,0,0,1,0,0,1,0
7,1,2.1,1,0,1,1,0,1,0
9,1,2.1,0,0,1,0,0,1,0
8,1,2.1,0,0,0,0,0,0,0
5,4,2.1,1,1,1,1,0,1,0
9,2,2.1,0,1,1,0,0,1,0
8,3,2.1,0,0,1,1,1,0,0
6,3,2.1,0,0,1,0,0,1,0
8,4,2.1,0,0,1,1,1,0,0
7,0,2.1,1,0,1,0,0,1,0
10,1,2.1,1,0,1,1,0,1,0
9,4,2.1,0,0,1,0,0,1,0
2,0,2.1,0,0,0,0,0,0,0
10,3,2.1,1,0,1,1,1,1,0
10,2,2.1,1,0,1,1,1,1,0
7,4,2.1,1,0,1,0,0,1,0
9,0,2.1,1,0,1,0,0,1,0
10,4,2.1,1,0,1,1,0,1,0
8,2,2.1,0,0,0,0,0,0,0
7,3,2.1,1,1,1,1,0,1,0
10,0,2.1,1,0,1,1,1,1,0
7,2,2.1,1,0,0,1,0,1,0
11,0,2.1,1,1,1,1,1,1,0
11,2,2.1,1,0,0,0,0,0,0
11,1,2.1,1,1,1,1,0,1,0
9,3,2.1,0,0,1,0,0,1,0
11,4,2.1,0,0,0,0,0,0,0
11,3,2.1,1,1,1,1,0,0,0
12,1,2.1,1,1,1,1,0,1,0
13,4,2.1,0,1,1,1,0,1,0
12,4,2.1,0,0,0,0,0,1,0
15,4,2.1,0,0,0,0,0,0,0
15,1,2.1,0,0,0,0,0,0,0
14,0,2.1,1,0,1,1,0,1,0
15,3,2.1,0,0,0,0,0,1,0
12,3,2.1,1,1,1,1,0,1,0
17,0,2.1,1,0,1,1,0,0,0
12,2,2.1,1,0,0,1,0,1,0
16,0,2.1,0,1,1,1,0,0,1
15,2,2.1,0,0,0,0,0,1,0
17,1,2.1,1,0,1,1,0,0,0
14,1,2.1,1,0,1,1,1,1,0
13,2,2.1,0,1,1,1,0,1,0
15,0,2.1,0,0,0,0,0,1,0
16,4,2.1,0,0,1,1,1,1,1
17,4,2.1,1,0,1,1,0,1,0
16,2,2.1,0,0,1,1,0,0,1
16,1,2.1,0,0,1,1,0,1,0
17,2,2.1,1,0,1,1,0,1,0
18,1,2.1,0,1,1,1,1,0,0
12,0,2.1,1,1,0,1,0,1,0
17,3,2.1,1,0,1,1,0,1,0
18,3,2.1,0,0,0,0,0,0,0
18,2,2.1,1,1,1,1,1,1,0
18,0,2.1,1,0,0,0,0,1,0
14,3,2.1,1,0,0,1,1,1,0
14,4,2.1,1,0,1,1,1,1,0
18,4,2.1,0,0,0,0,0,0,0
13,1,2.1,0,1,1,1,0,0,0
20,4,2.1,1,0,1,1,0,1,0
20,1,2.1,0,0,1,1,0,1,0
20,0,2.1,1,0,0,1,1,1,0
20,2,2.1,1,0,1,1,1,1,0
22,0,2.1,1,1,1,1,0,1,0
22,1,2.1,1,1,1,1,0,1,0
19,1,2.1,1,1,1,1,0,1,0
20,3,2.1,1,0,1,1,1,1,0
22,2,2.1,0,0,0,0,0,0,0
21,4,2.1,0,1,1,1,0,1,0
22,3,2.1,1,1,1,1,0,1,0
23,1,2.1,1,0,1,1,1,1,0
21,3,2.1,1,0,1,0,0,1,0
23,2,2.1,1,0,1,1,1,1,0
22,4,2.1,1,0,1,1,1,0,0
19,3,2.1,0,1,1,1,0,0,0
16,3,2.1,0,0,1,1,0,1,0
23,0,2.1,1,0,1,1,1,1,0
23,3,2.1,1,0,1,1,0,1,0
19,4,2.1,1,0,1,0,0,1,0
21,0,2.1,0,1,1,1,0,0,0
13,0,2.1,1,0,1,0,0,1,0
25,2,2.1,0,0,0,0,0,1,0
23,4,2.1,0,0,0,0,0,1,0
19,0,2.1,0,1,1,1,0,0,0
25,3,2.1,0,0,1,0,0,1,0
25,0,2.1,0,0,0,0,0,0,0
25,1,2.1,0,0,1,1,1,1,0
25,4,2.1,0,1,1,1,1,0,0
27,1,2.1,1,1,1,1,0,0,1
27,0,2.1,1,1,1,0,0,1,1
19,2,2.1,0,1,1,1,0,0,0
27,2,2.1,1,1,1,1,0,0,0
27,4,2.1,1,1,1,1,0,1,0
27,3,2.1,1,1,1,1,0,1,0
21,1,2.1,0,1,1,1,0,1,0
13,3,2.1,1,1,1,1,0,1,0
26,0,2.1,1,1,1,1,0,0,0
24,3,2.1,1,0,1,1,0,1,0
28,3,2.1,1,0,1,1,0,1,0
24,0,2.1,1,0,1,1,0,0,0
24,1,2.1,1,0,1,1,0,1,0
30,1,2.1,0,0,0,0,0,1,0
14,2,2.1,1,0,0,1,0,1,0
29,1,2.1,0,0,1,1,1,0,0
30,0,2.1,1,1,1,0,1,0,0
28,0,2.1,1,1,1,0,0,1,0
30,2,2.1,1,0,0,0,0,1,0
30,3,2.1,1,0,0,0,0,0,0
29,0,2.1,0,0,1,1,0,1,0
26,2,2.1,1,1,0,0,0,1,0
30,4,2.1,1,1,1,0,0,1,0
26,1,2.1,1,1,1,1,0,1,0
32,2,2.1,0,0,0,0,0,0,0
32,1,2.1,0,0,1,1,0,0,0
31,1,2.1,1,0,1,0,0,0,0
28,1,2.1,1,0,1,1,0,1,0
29,3,2.1,0,0,1,1,1,0,0
29,2,2.1,0,0,1,1,0,0,0
32,4,2.1,0,0,0,0,0,0,0
26,4,2.1,1,0,1,1,0,1,0
34,0,2.1,1,1,1,1,0,1,0
31,0,2.1,1,0,1,1,0,1,0
33,4,2.1,1,0,0,0,0,0,0
32,0,2.1,0,0,1,1,0,0,0
31,2,2.1,1,0,1,0,0,1,0
26,3,2.1,1,1,1,1,0,0,0
32,3,2.1,0,0,1,1,1,0,0
28,4,2.1,1,1,1,0,0,1,0
34,2,2.1,1,1,1,1,0,1,1
34,3,2.1,1,1,1,1,0,1,1
21,2,2.1,1,0,0,0,0,1,0
33,1,2.1,1,0,1,1,1,1,0
34,1,2.1,1,1,1,1,0,1,0
34,4,2.1,1,1,1,1,0,0,0
33,0,2.1,1,1,1,1,1,0,0
35,1,2.1,0,0,1,0,0,1,0
35,2,2.1,1,1,1,1,1,1,0
38,0,2.1,1,0,1,1,1,1,0
38,4,2.1,1,0,1,1,0,0,0
35,3,2.1,1,0,1,1,1,1,0
38,1,2.1,1,0,1,1,0,1,0
33,2,2.1,1,0,1,0,0,0,0
37,1,2.1,0,0,0,0,0,1,0
31,4,2.1,1,0,1,1,0,0,0
38,2,2.1,1,0,1,1,0,0,0
33,3,2.1,1,0,1,0,0,0,0
37,4,2.1,0,1,1,0,1,0,0
35,0,2.1,1,1,1,1,0,1,0
36,3,2.1,1,0,0,1,0,1,0
39,0,2.1,0,0,1,1,0,1,0
37,0,2.1,1,1,1,0,0,0,0
38,3,2.1,1,0,1,1,0,1,0
36,0,2.1,1,0,1,1,1,0,0
31,3,2.1,1,0,1,1,0,1,0
36,2,2.1,1,0,0,1,0,1,0
37,2,2.1,1,1,1,1,0,0,0
37,3,2.1,0,0,0,0,0,0,0
24,2,2.1,1,1,1,1,0,1,0
36,1,2.1,1,0,1,0,1,0,0
41,3,2.1,0,1,1,1,0,0,0
43,0,2.1,1,0,1,1,0,0,0
42,4,2.1,0,0,0,0,0,1,0
43,3,2.1,1,0,1,1,0,1,0
43,2,2.1,1,0,1,1,0,0,0
43,1,2.1,1,0,1,1,0,1,0
40,2,2.1,1,0,1,1,0,0,0
39,3,2.1,1,1,0,1,0,1,0
41,2,2.1,0,1,1,1,0,0,0
29,4,2.1,0,0,0,1,1,0,0
40,4,2.1,1,0,1,0,0,0,0
40,3,2.1,1,0,1,1,0,1,0
39,4,2.1,1,0,1,1,0,1,0
40,1,2.1,1,0,1,1,0,0,0
44,0,2.1,1,0,1,1,0,0,0
36,4,2.1,1,0,1,1,1,0,0
42,2,2.1,0,1,1,1,0,0,0
44,1,2.1,1,0,1,1,0,1,0
41,1,2.1,1,0,1,0,0,1,0
24,4,2.1,1,0,1,1,1,0,0
42,0,2.1,1,0,1,1,0,1,0
44,2,2.1,1,0,1,1,0,0,0
42,1,2.1,0,1,1,1,0,0,0
35,4,2.1,0,1,1,1,0,1,0
39,1,2.1,1,0,1,1,0,0,0
39,2,2.1,1,0,1,1,1,1,0
45,1,2.1,1,0,1,1,1,0,0
40,0,2.1,1,0,1,1,0,0,0
43,4,2.1,1,0,1,1,0,1,0
44,3,2.1,1,0,1,1,0,0,0
42,3,2.1,0,1,1,1,0,0,0
41,4,2.1,0,1,1,1,0,1,0
45,0,2.1,1,1,1,1,1,0,0
44,4,2.1,1,0,1,1,1,0,0
45,4,2.1,1,1,1,1,0,0,0
45,2,2.1,0,0,0,0,0,0,0
45,3,2.1,0,0,0,0,0,0,0
49,2,2.1,1,0,1,1,1,0,0
49,0,2.1,1,0,1,1,0,0,0
48,2,2.1,0,0,1,0,0,1,0
49,3,2.1,0,1,1,1,0,1,0
49,1,2.1,1,1,1,1,0,1,0
48,4,2.1,0,0,1,1,1,0,0
48,1,2.1,0,0,1,1,0,0,0
47,0,2.1,1,1,1,1,1,0,0
49,4,2.1,1,1,1,1,0,1,0
46,4,2.1,0,0,0,0,0,1,0
51,0,2.1,0,0,1,1,1,1,0
46,3,2.1,1,1,1,1,0,1,0
50,2,2.1,1,0,0,1,0,1,1
51,1,2.1,0,0,1,1,1,1,0
50,0,2.1,1,0,1,1,0,1,1
50,4,2.1,0,0,1,0,0,1,1
28,2,2.1,1,1,1,1,0,1,0
50,3,2.1,1,0,1,1,0,1,1
47,4,2.1,1,0,1,0,0,0,0
51,2,2.1,0,0,1,1,0,0,0
48,0,2.1,0,0,1,1,1,1,0
47,3,2.1,1,1,1,1,0,0,0
53,0,2.1,0,1,1,0,0,1,0
50,1,2.1,0,0,0,1,0,1,1
47,1,2.1,1,1,1,1,1,0,0
47,2,2.1,0,0,0,0,0,0,0
53,3,2.1,0,1,1,0,0,1,0
51,3,2.1,0,0,1,1,1,1,0
51,4,2.1,0,0,1,1,0,0,0
53,4,2.1,0,0,1,0,0,1,0
54,2,2.1,1,0,1,1,1,0,0
46,0,2.1,0,1,1,1,0,0,0
53,2,2.1,0,1,1,0,0,1,0
55,2,2.1,1,0,1,1,0,1,0
54,1,2.1,1,0,1,1,1,0,0
54,4,2.1,1,0,1,1,0,0,0
53,1,2.1,0,1,1,0,0,1,0
54,3,2.1,1,0,1,1,0,0,0
54,0,2.1,1,0,1,1,1,1,0
55,3,2.1,1,0,1,1,0,0,0
56,0,2.1,1,1,1,1,0,0,0
55,1,2.1,1,0,1,1,0,1,0
56,1,2.1,0,0,0,0,0,0,0
55,0,2.1,1,0,1,1,0,0,0
55,4,2.1,1,0,1,1,0,0,0
46,1,2.1,1,1,1,1,0,0,0
56,3,2.1,1,1,1,1,0,1,0
52,4,2.1,1,1,1,1,0,1,0
52,1,2.1,1,1,1,1,0,0,0
56,4,2.1,1,1,1,0,0,0,0
48,3,2.1,0,0,1,1,1,0,0
56,2,2.1,1,1,1,1,0,1,0
41,0,2.1,1,0,1,0,0,1,0
57,2,2.1,0,0,0,0,0,1,0
57,3,2.1,0,0,0,0,0,1,0
57,4,2.1,0,0,0,0,0,0,0
57,0,2.1,1,1,1,0,0,0,0
52,3,2.1,1,1,1,1,0,1,0
59,4,2.1,1,0,1,1,0,0,0
59,1,2.1,1,0,1,1,0,1,0
59,2,2.1,1,0,1,1,0,1,0
60,3,2.1,0,0,0,0,0,0,0
59,3,2.1,1,0,1,1,0,1,0
59,0,2.1,1,0,1,1,0,1,0
60,2,2.1,0,1,1,1,0,1,0
57,1,2.1,1,1,1,0,1,0,0
60,1,2.1,0,0,0,0,0,0,0
60,4,2.1,0,0,0,0,0,0,0
52,0,2.1,1,1,1,1,0,0,0
58,3,2.1,1,0,1,1,0,0,0
61,0,2.1,1,0,1,0,1,0,0
60,0,2.1,0,1,1,1,0,0,0
62,3,2.1,1,0,1,1,0,1,0
62,0,2.1,1,0,1,1,0,1,0
62,1,2.1,1,0,1,1,0,1,0
61,3,2.1,1,0,1,1,1,1,0
63,1,2.1,0,0,1,1,0,1,0
62,4,2.1,1,0,1,1,0,1,0
62,2,2.1,1,0,1,1,0,1,0
61,2,2.1,1,0,1,1,1,0,0
58,1,2.1,1,0,1,1,0,0,0
58,0,2.1,1,0,1,1,1,0,0
64,1,2.1,0,0,1,1,0,0,0
52,2,2.1,1,1,1,0,0,0,0
65,0,2.1,1,0,1,1,0,1,0
63,3,2.1,1,0,1,1,1,0,0
63,0,2.1,1,0,1,1,1,1,0
63,2,2.1,1,0,1,1,1,1,0
61,4,2.1,1,0,1,1,0,1,0
63,4,2.1,1,0,1,1,1,0,0
64,2,2.1,1,0,1,1,0,0,0
64,0,2.1,0,0,1,1,0,0,0
65,1,2.1,1,0,1,1,0,1,0
66,0,2.1,0,0,1,0,0,1,0
66,3,2.1,0,0,1,0,0,1,1
58,2,2.1,1,0,1,0,0,0,0
66,1,2.1,0,0,1,0,0,1,1
64,3,2.1,0,0,1,1,0,1,0
65,4,2.1,1,0,1,1,0,0,0
66,4,2.1,0,0,1,0,0,1,0
65,3,2.1,1,0,1,1,0,0,0
65,2,2.1,1,0,0,1,0,1,0
66,2,2.1,1,0,1,0,0,1,1
64,4,2.1,1,0,1,1,0,1,0
68,2,2.1,1,0,1,1,0,1,0
67,0,2.1,1,1,1,1,0,1,0
68,3,2.1,1,1,0,1,0,1,0
69,1,2.1,1,0,1,1,0,1,0
68,4,2.1,1,0,1,1,0,1,0
69,2,2.1,1,0,1,1,1,1,0
70,1,2.1,0,1,1,1,1,0,0
70,0,2.1,0,1,1,1,0,0,0
70,2,2.1,0,1,1,1,0,0,0
69,0,2.1,0,0,0,0,0,1,0
67,1,2.1,0,0,0,0,0,1,0
70,4,2.1,0,1,1,1,0,0,0
69,3,2.1,1,0,1,1,0,1,0
68,0,2.1,1,1,0,1,0,1,0
69,4,2.1,1,0,1,1,0,1,0
61,1,2.1,1,0,1,0,0,1,0
67,2,2.1,0,1,1,1,0,0,0
67,3,2.1,0,1,1,1,0,1,0
68,1,2.1,1,1,1,1,0,1,0
71,4,2.1,0,0,0,0,0,1,0
73,2,2.1,1,1,1,1,0,1,0
71,1,2.1,1,1,1,1,0,1,0
71,0,2.1,1,1,1,0,1,0,0
73,0,2.1,1,0,1,0,0,0,1
73,3,2.1,1,0,0,0,0,0,0
73,1,2.1,0,0,0,0,0,0,0
73,4,2.1,1,0,0,1,0,0,0
74,0,2.1,1,0,0,1,0,1,0
70,3,2.1,0,0,0,0,0,0,0
71,2,2.1,0,0,0,0,0,0,0
74,2,2.1,1,1,1,1,0,1,0
75,0,2.1,0,0,1,1,0,1,0
71,3,2.1,0,0,0,0,0,0,0
75,4,2.1,0,1,1,1,0,1,0
75,2,2.1,0,0,1,1,0,0,0
75,1,2.1,0,1,1,1,1,1,0
75,3,2.1,0,0,0,1,0,0,0
74,4,2.1,1,1,1,1,0,1,0
67,4,2.1,0,1,1,1,0,0,0
78,0,2.1,1,1,1,1,1,1,0
77,1,2.1,1,1,0,0,0,0,0
78,1,2.1,0,0,0,0,0,1,0
78,3,2.1,1,1,1,1,1,1,0
78,2,2.1,0,0,0,0,0,0,0
78,4,2.1,0,0,0,0,0,0,0
79,0,2.1,1,0,1,1,0,0,0
76,4,2.1,1,0,1,1,0,0,0
72,0,2.1,1,0,1,1,0,0,0
79,2,2.1,0,0,0,0,0,0,0
46,2,2.1,1,1,1,1,0,1,0
79,1,2.1,1,1,1,1,1,0,0
79,3,2.1,1,1,1,1,0,1,0
76,0,2.1,1,0,1,0,0,0,0
76,3,2.1,1,0,1,1,0,0,0
76,2,2.1,1,1,1,1,0,1,0
77,4,2.1,1,1,1,1,0,1,0
79,4,2.1,0,0,0,0,0,1,0
74,3,2.1,1,1,1,0,0,1,0
77,0,2.1,1,1,1,1,0,1,0
72,2,2.1,1,0,1,1,0,1,0
80,1,2.1,1,0,1,1,1,1,0
76,1,2.1,1,0,1,1,0,0,0
80,3,2.1,1,0,1,1,0,1,0
81,1,2.1,1,0,0,1,0,0,1
81,0,2.1,1,1,1,1,0,1,0
72,4,2.1,1,0,1,1,0,0,0
81,2,2.1,1,1,1,0,0,1,0
80,4,2.1,1,0,1,1,0,1,0
81,3,2.1,1,1,1,1,1,1,0
82,1,2.1,1,0,1,1,0,1,0
81,4,2.1,0,0,0,0,0,1,1
80,0,2.1,1,0,1,1,0,1,0
82,2,2.1,1,0,0,0,0,0,0
82,0,2.1,1,0,1,1,1,0,0
82,4,2.1,0,0,0,0,0,0,0
77,3,2.1,1,1,1,1,0,1,0
80,2,2.1,1,0,1,0,0,1,0
83,4,2.1,1,0,0,1,1,1,0
84,1,2.1,0,0,0,0,0,0,0
82,3,2.1,0,0,0,0,0,1,0
83,0,2.1,0,0,0,0,0,1,0
84,4,2.1,0,0,0,1,0,0,0
85,1,2.1,0,0,0,0,0,0,0
58,4,2.1,1,1,0,1,0,1,0
84,2,2.1,0,0,0,0,0,1,0
85,0,2.1,0,0,0,0,0,0,0
84,3,2.1,0,0,0,0,0,0,0
84,0,2.1,0,1,1,0,0,1,0
86,0,2.1,0,0,1,1,0,1,0
85,4,2.1,0,0,1,1,0,1,0
85,3,2.1,0,1,1,1,1,0,0
74,1,2.1,1,1,1,0,0,0,0
87,3,2.1,0,1,1,1,0,1,0
86,3,2.1,0,0,1,1,0,0,0
86,2,2.1,0,1,1,1,1,0,0
85,2,2.1,0,0,0,0,0,1,0
86,4,2.1,0,0,1,1,0,1,0
83,1,2.1,1,1,1,1,1,1,0
88,1,2.1,1,0,1,1,0,1,0
72,3,2.1,1,1,1,1,0,1,0
88,4,2.1,1,0,1,1,0,1,0
90,0,2.1,1,0,1,1,0,1,0
88,0,2.1,0,1,1,1,0,1,0
88,3,2.1,1,1,1,1,0,1,0
90,1,2.1,1,0,1,1,0,1,0
88,2,2.1,1,0,1,1,0,1,0
90,3,2.1,1,0,1,1,0,1,0
87,2,2.1,0,1,1,1,0,1,0
90,2,2.1,1,0,1,1,0,1,0
86,1,2.1,0,0,1,1,0,0,0
90,4,2.1,1,0,1,1,0,1,0
91,0,2.1,0,1,1,1,1,0,0
87,1,2.1,1,1,1,1,0,1,0
91,1,2.1,0,1,1,1,1,0,0
87,4,2.1,0,0,1,1,0,0,0
91,3,2.1,0,1,1,1,0,0,0
91,2,2.1,0,0,0,0,0,0,0
91,4,2.1,0,0,1,1,0,1,0
92,4,2.1,0,0,1,1,0,0,0
93,0,2.1,0,0,1,1,1,0,0
93,3,2.1,0,0,1,1,1,0,0
89,1,2.1,0,1,1,1,0,1,0
89,2,2.1,1,1,1,0,0,0,0
93,1,2.1,0,0,1,1,1,0,0
89,4,2.1,1,1,1,1,0,0,0
93,4,2.1,0,1,1,1,1,0,0
93,2,2.1,0,0,1,1,0,0,0
83,2,2.1,1,0,1,0,0,0,0
94,4,2.1,1,0,1,0,0,1,0
95,1,2.1,0,0,0,0,0,0,0
95,2,2.1,1,1,1,1,0,0,0
89,0,2.1,0,0,0,0,0,1,0
92,3,2.1,0,0,1,1,1,0,0
92,2,2.1,0,0,1,1,0,0,0
95,0,2.1,1,1,1,1,0,0,0
95,3,2.1,0,0,0,0,0,0,0
94,3,2.1,0,1,1,0,0,1,0
92,0,2.1,0,0,1,1,1,0,0
97,0,2.1,0,0,0,0,0,1,0
89,3,2.1,1,1,1,0,0,1,0
77,2,2.1,1,0,1,1,0,1,0
96,0,2.1,0,0,1,1,1,0,0
95,4,2.1,1,0,0,0,0,1,0
98,2,2.1,1,1,1,0,1,0,0
87,0,2.1,0,1,1,1,0,1,0
94,2,2.1,1,1,1,0,0,1,0
96,2,2.1,0,0,1,1,1,0,0
97,1,2.1,1,1,1,1,0,0,0
96,1,2.1,0,0,0,0,0,0,0
94,0,2.1,1,1,1,0,0,1,0
96,3,2.1,0,0,0,0,0,0,0
97,2,2.1,0,0,1,1,0,0,0
98,3,2.1,1,1,1,1,1,1,0
97,3,2.1,1,1,1,1,0,1,0
96,4,2.1,0,0,1,1,1,0,0
97,4,2.1,0,0,1,0,0,0,0
98,4,2.1,1,1,1,1,1,1,0
98,1,2.1,1,1,1,1,0,1,0
98,0,2.1,0,0,0,0,0,0,0
94,1,2.1,1,1,1,0,0,1,0
99,3,2.1,0,0,1,1,0,0,0
99,2,2.1,1,1,1,0,0,1,0
83,3,2.1,1,0,1,1,0,0,0
99,4,2.1,0,0,1,1,1,1,0
99,0,2.1,0,0,1,1,1,0,0
92,1,2.1,0,0,1,1,1,1,0
72,1,2.1,1,0,1,1,0,1,0
99,1,2.1,0,0,1,1,1,0,0
4,4,2.2,1,0,1,1,0,1,0
4,1,2.2,1,0,1,1,0,1,0
4,3,2.2,1,1,1,1,0,1,0
3,1,2.2,1,0,1,1,1,1,0
4,2,2.2,1,1,1,1,0,1,0
3,2,2.2,1,0,1,1,0,0,0
0,3,2.2,1,1,1,0,0,1,0
3,4,2.2,1,0,1,1,0,1,0
0,4,2.2,1,0,0,0,0,1,0
0,0,2.2,1,1,1,0,0,0,0
5,1,2.2,0,1,1,1,0,0,0
3,3,2.2,1,0,1,1,0,0,0
1,3,2.2,0,0,1,1,0,0,0
1,0,2.2,0,0,1,1,1,0,0
4,0,2.2,1,0,1,1,0,1,0
2,2,2.2,0,0,0,0,0,1,0
1,1,2.2,0,0,1,1,1,1,0
5,4,2.2,1,1,1,1,0,1,0
5,2,2.2,0,0,0,0,0,0,0
0,2,2.2,1,1,1,1,0,0,0
5,0,2.2,0,0,0,0,0,1,0
1,2,2.2,0,0,1,1,1,1,0
1,4,2.2,0,0,1,1,1,1,0
2,1,2.2,0,0,0,0,0,1,0
6,0,2.2,0,0,1,0,0,1,0
0,1,2.2,1,1,1,1,0,0,0
3,0,2.2,1,0,1,1,0,0,0
6,2,2.2,0,0,1,0,0,1,0
6,1,2.2,0,1,1,0,0,1,0
6,3,2.2,0,0,1,0,0,1,0
6,4,2.2,0,1,1,0,0,1,0
7,0,2.2,1,1,1,1,0,1,0
9,2,2.2,0,0,1,0,0,1,0
8,0,2.2,0,0,0,0,0,0,0
7,1,2.2,1,1,1,1,0,1,0
8,1,2.2,0,0,1,1,1,1,0
9,1,2.2,1,0,1,0,0,1,0
2,4,2.2,1,1,1,1,0,1,0
9,4,2.2,0,1,1,0,0,1,0
8,2,2.2,0,0,1,1,1,1,0
7,3,2.2,0,0,0,0,0,1,0
9,3,2.2,0,1,1,0,0,1,0
2,0,2.2,0,0,0,0,0,0,0
7,4,2.2,1,0,0,0,0,1,0
9,0,2.2,0,0,1,0,0,1,0
11,0,2.2,0,0,0,0,0,0,0
8,4,2.2,0,0,1,1,1,0,0
10,1,2.2,1,0,1,1,1,1,0
8,3,2.2,0,0,1,1,1,0,0
2,3,2.2,0,0,1,0,0,0,0
11,2,2.2,1,1,1,1,0,1,0
10,0,2.2,1,0,1,1,1,1,0
10,3,2.2,1,0,0,1,1,1,0
7,2,2.2,1,0,0,1,0,1,0
